Student_ID,Major_Category,Year_of_Study,Pre_Semester_GPA,Weekly_GenAI_Hours,Primary_Use_Case,Prompt_Engineering_Skill,Tool_Diversity,Paid_Subscription,Traditional_Study_Hours,Perceived_AI_Dependency,Institutional_Policy,Anxiety_Level_During_Exams,Post_Semester_GPA,Skill_Retention_Score,Burnout_Risk_Level
103181,STEM,Junior,3.12,9.85,Summarizing_Reading,Beginner,2,True,3.12,6,Allowed_With_Citation,8,3.422,60.85,High
103182,STEM,Freshman,2.82,0.38,Debugging/Troubleshooting,Beginner,2,False,20.25,1,Actively_Encouraged,1,2.687,75.38,Low
103183,Humanities,Junior,3.553,3.25,Copywriting/Drafting,Beginner,2,False,10.69,1,Actively_Encouraged,3,3.839,75.83,Low
103184,STEM,Freshman,3.172,28.72,Debugging/Troubleshooting,Intermediate,2,True,4.11,5,Allowed_With_Citation,4,3.061,69.15,High
103185,Business,Graduate,2.616,6.38,Ideation,Intermediate,1,True,12.92,4,Actively_Encouraged,5,2.976,85.94,Low
103186,Business,Graduate,2.941,27.0,Ideation,Advanced,4,True,14.13,7,Allowed_With_Citation,6,3.715,90.74,High
103187,Humanities,Freshman,2.512,4.25,Copywriting/Drafting,Beginner,3,False,12.85,1,Strict_Ban,5,2.666,70.76,Low
103188,Humanities,Junior,3.584,7.74,Copywriting/Drafting,Advanced,3,False,10.02,5,Actively_Encouraged,2,3.729,83.49,Medium
103189,Arts,Junior,3.342,3.48,Copywriting/Drafting,Beginner,3,False,18.2,4,Strict_Ban,6,3.705,67.67,Low
103190,Arts,Senior,2.771,13.68,Copywriting/Drafting,Beginner,2,True,11.93,4,Allowed_With_Citation,1,3.112,58.18,High
103191,Humanities,Senior,2.839,0.48,Direct_Answer_Generation,Beginner,1,False,9.19,1,Strict_Ban,7,3.065,92.91,Medium
103192,Medical,Graduate,3.6,4.55,Direct_Answer_Generation,Intermediate,2,False,4.78,4,Actively_Encouraged,6,3.755,100.0,Medium
103193,Medical,Sophomore,2.474,0.04,Summarizing_Reading,Beginner,3,True,15.21,3,Actively_Encouraged,5,2.801,61.72,Medium
103194,Humanities,Freshman,2.527,7.12,Debugging/Troubleshooting,Beginner,2,False,18.36,2,Actively_Encouraged,5,2.649,64.57,Medium
103195,Humanities,Junior,2.304,1.33,Debugging/Troubleshooting,Advanced,4,False,5.76,3,Allowed_With_Citation,5,2.82,72.62,Medium
103196,Business,Senior,3.114,2.89,Copywriting/Drafting,Advanced,5,False,6.05,2,Allowed_With_Citation,5,2.965,71.54,Low
103197,Medical,Sophomore,3.439,1.96,Direct_Answer_Generation,Beginner,1,False,14.47,2,Allowed_With_Citation,7,3.644,59.93,Medium
103198,Medical,Sophomore,3.858,2.47,Summarizing_Reading,Beginner,2,True,10.91,4,Allowed_With_Citation,3,4.0,78.98,Low
103199,STEM,Senior,2.567,9.82,Debugging/Troubleshooting,Intermediate,3,False,9.6,7,Allowed_With_Citation,4,2.896,83.43,Medium
103200,Humanities,Senior,3.453,14.3,Summarizing_Reading,Beginner,1,True,9.19,5,Strict_Ban,6,3.899,60.43,Medium
103201,Business,Freshman,3.263,0.67,Ideation,Advanced,5,False,8.08,4,Allowed_With_Citation,1,3.077,75.81,Low
103202,Business,Graduate,3.754,7.61,Debugging/Troubleshooting,Beginner,3,False,1.75,4,Actively_Encouraged,8,3.845,98.76,High
103203,STEM,Freshman,3.634,20.75,Direct_Answer_Generation,Advanced,4,True,2.97,5,Allowed_With_Citation,7,3.595,61.58,High
103204,Arts,Freshman,3.633,13.15,Summarizing_Reading,Beginner,2,False,7.25,4,Allowed_With_Citation,6,3.667,50.82,Low
103205,Business,Sophomore,2.725,1.59,Ideation,Intermediate,2,False,15.55,4,Actively_Encouraged,4,2.971,76.82,Low
103206,Arts,Graduate,3.721,3.8,Copywriting/Drafting,Beginner,3,True,21.83,1,Actively_Encouraged,3,4.0,50.18,Low
103207,Arts,Senior,2.872,6.77,Ideation,Beginner,3,False,10.64,4,Allowed_With_Citation,2,3.032,84.08,Medium
103208,Business,Sophomore,3.175,2.05,Direct_Answer_Generation,Intermediate,5,False,14.52,1,Allowed_With_Citation,5,3.801,61.58,Medium
103209,Humanities,Freshman,3.368,3.97,Debugging/Troubleshooting,Beginner,3,True,8.63,1,Actively_Encouraged,2,3.665,60.54,Medium
103210,Business,Senior,3.187,12.2,Ideation,Beginner,3,True,11.61,1,Allowed_With_Citation,1,3.651,83.56,Medium
103211,STEM,Junior,2.226,21.21,Ideation,Beginner,3,False,7.72,4,Allowed_With_Citation,1,2.345,80.04,Medium
103212,Business,Graduate,2.336,38.26,Summarizing_Reading,Beginner,2,True,8.7,10,Actively_Encouraged,4,2.54,60.5,Medium
103213,STEM,Senior,3.219,1.66,Direct_Answer_Generation,Advanced,4,False,8.7,1,Allowed_With_Citation,6,3.5,71.61,Low
103214,Business,Freshman,2.597,0.17,Direct_Answer_Generation,Advanced,3,True,11.98,2,Strict_Ban,5,2.728,82.19,Low
103215,STEM,Senior,2.925,1.44,Ideation,Intermediate,4,False,17.22,2,Actively_Encouraged,5,3.145,66.89,Medium
103216,STEM,Sophomore,3.331,2.5,Summarizing_Reading,Advanced,4,False,8.05,3,Allowed_With_Citation,2,3.412,93.08,Low
103217,STEM,Graduate,2.584,22.75,Ideation,Advanced,3,True,10.03,9,Actively_Encouraged,5,3.051,69.62,High
103218,STEM,Freshman,3.377,1.45,Debugging/Troubleshooting,Advanced,3,True,17.5,1,Allowed_With_Citation,5,4.0,95.78,Low
103219,Business,Sophomore,3.617,1.63,Direct_Answer_Generation,Intermediate,2,False,8.58,3,Allowed_With_Citation,5,3.634,79.25,Medium
103220,Business,Junior,3.665,9.87,Ideation,Intermediate,4,False,10.78,4,Actively_Encouraged,5,3.966,50.42,Low
103221,Business,Freshman,3.922,6.81,Direct_Answer_Generation,Intermediate,2,True,17.28,4,Actively_Encouraged,5,3.886,71.8,Medium
103222,STEM,Sophomore,3.77,22.95,Direct_Answer_Generation,Intermediate,4,True,4.74,5,Allowed_With_Citation,4,3.388,64.44,Medium
103223,STEM,Junior,2.96,16.94,Debugging/Troubleshooting,Advanced,5,True,10.98,5,Actively_Encouraged,3,3.531,100.0,High
103224,STEM,Junior,3.625,19.03,Ideation,Advanced,3,True,9.74,3,Allowed_With_Citation,6,4.0,59.1,High
103225,STEM,Junior,3.884,4.74,Debugging/Troubleshooting,Advanced,4,False,18.16,6,Strict_Ban,7,4.0,93.87,Low
103226,Medical,Graduate,2.801,14.36,Direct_Answer_Generation,Beginner,2,True,8.15,4,Allowed_With_Citation,5,2.92,76.27,Medium
103227,STEM,Junior,3.432,2.62,Debugging/Troubleshooting,Intermediate,5,False,23.52,1,Allowed_With_Citation,2,3.733,84.47,Medium
103228,Humanities,Graduate,2.576,2.93,Copywriting/Drafting,Intermediate,3,False,11.83,3,Strict_Ban,6,2.979,78.43,Low
103229,STEM,Freshman,2.739,12.43,Debugging/Troubleshooting,Advanced,3,False,3.25,6,Allowed_With_Citation,4,2.97,83.47,High
103230,STEM,Sophomore,3.516,2.04,Ideation,Intermediate,4,False,13.97,1,Allowed_With_Citation,2,3.651,84.75,Low
103231,Business,Senior,3.855,6.81,Debugging/Troubleshooting,Intermediate,4,False,20.31,6,Strict_Ban,3,4.0,76.89,High
103232,Business,Sophomore,2.593,2.63,Debugging/Troubleshooting,Intermediate,4,True,7.11,2,Strict_Ban,2,2.758,66.43,Low
103233,STEM,Sophomore,3.237,23.65,Copywriting/Drafting,Beginner,2,False,22.73,6,Actively_Encouraged,5,3.453,63.86,Low
103234,STEM,Graduate,3.568,4.99,Ideation,Intermediate,3,False,2.29,4,Actively_Encouraged,3,3.86,80.26,High
103235,Humanities,Junior,3.542,4.2,Ideation,Intermediate,2,False,12.49,4,Strict_Ban,4,3.867,57.05,Low
103236,STEM,Sophomore,2.254,1.08,Debugging/Troubleshooting,Beginner,1,True,10.48,5,Allowed_With_Citation,6,2.505,72.55,Medium
103237,STEM,Senior,3.047,9.11,Debugging/Troubleshooting,Intermediate,1,False,10.52,1,Allowed_With_Citation,7,3.339,92.83,Medium
103238,Medical,Freshman,2.047,15.37,Copywriting/Drafting,Intermediate,4,False,1.0,3,Actively_Encouraged,4,2.092,73.24,Medium
103239,Business,Junior,2.524,0.81,Ideation,Beginner,1,True,3.81,2,Strict_Ban,4,2.585,58.94,Low
103240,Business,Freshman,3.74,17.84,Debugging/Troubleshooting,Beginner,2,False,5.62,3,Allowed_With_Citation,3,3.547,70.32,Low
103241,Humanities,Freshman,2.41,13.74,Summarizing_Reading,Intermediate,2,False,23.76,4,Strict_Ban,5,2.893,100.0,Low
103242,Humanities,Freshman,3.393,2.99,Summarizing_Reading,Beginner,1,False,12.93,1,Allowed_With_Citation,1,3.585,79.51,Low
103243,Business,Graduate,3.177,6.46,Direct_Answer_Generation,Beginner,2,True,10.59,4,Allowed_With_Citation,2,3.544,79.58,High
103244,Business,Freshman,1.923,3.91,Ideation,Intermediate,3,True,9.69,2,Allowed_With_Citation,4,1.934,79.35,Medium
103245,Business,Junior,3.508,6.51,Debugging/Troubleshooting,Beginner,1,False,15.62,5,Allowed_With_Citation,1,4.0,71.05,High
103246,STEM,Sophomore,3.368,3.76,Summarizing_Reading,Beginner,3,False,1.65,1,Strict_Ban,4,3.265,73.27,Low
103247,Business,Sophomore,3.626,6.69,Ideation,Intermediate,3,True,11.04,2,Allowed_With_Citation,5,3.943,80.1,Medium
103248,Humanities,Junior,3.834,16.47,Summarizing_Reading,Advanced,5,True,5.22,6,Allowed_With_Citation,7,3.948,69.67,Medium
103249,Medical,Junior,2.49,7.43,Debugging/Troubleshooting,Beginner,1,True,16.55,4,Actively_Encouraged,6,3.281,64.39,Medium
103250,Business,Senior,3.664,0.18,Ideation,Intermediate,2,True,8.18,4,Allowed_With_Citation,9,3.82,76.79,High
103251,Business,Graduate,3.3,3.73,Debugging/Troubleshooting,Intermediate,2,True,13.15,3,Allowed_With_Citation,7,3.617,76.12,Medium
103252,STEM,Sophomore,3.523,11.4,Ideation,Advanced,3,True,4.6,3,Actively_Encouraged,3,3.84,63.13,Medium
103253,Business,Freshman,3.556,3.49,Ideation,Advanced,4,True,10.04,3,Actively_Encouraged,7,3.819,74.52,High
103254,STEM,Graduate,3.678,7.09,Debugging/Troubleshooting,Advanced,5,False,4.51,4,Allowed_With_Citation,3,3.95,100.0,High
103255,Humanities,Graduate,3.039,0.47,Copywriting/Drafting,Intermediate,2,True,6.18,1,Actively_Encouraged,4,3.037,86.78,Medium
103256,STEM,Junior,1.979,9.67,Direct_Answer_Generation,Advanced,3,True,12.12,3,Strict_Ban,5,2.295,69.53,Low
103257,Business,Junior,2.686,1.02,Ideation,Beginner,1,True,14.71,3,Actively_Encouraged,6,2.901,63.11,Low
103258,STEM,Freshman,3.414,2.91,Copywriting/Drafting,Beginner,3,True,10.58,3,Allowed_With_Citation,5,3.566,74.7,Medium
103259,Humanities,Junior,3.448,5.54,Copywriting/Drafting,Beginner,1,True,5.41,1,Actively_Encouraged,5,3.711,55.77,Low
103260,Medical,Sophomore,3.221,12.07,Direct_Answer_Generation,Advanced,3,True,8.09,4,Allowed_With_Citation,4,3.453,92.95,Medium
103261,STEM,Graduate,3.147,3.44,Copywriting/Drafting,Beginner,3,False,11.17,2,Actively_Encouraged,4,3.196,64.24,Low
103262,Business,Freshman,3.252,2.24,Summarizing_Reading,Beginner,3,False,5.7,5,Allowed_With_Citation,6,2.944,72.86,Medium
103263,Humanities,Sophomore,3.177,2.04,Copywriting/Drafting,Beginner,1,True,11.41,4,Actively_Encouraged,4,3.54,64.77,Medium
103264,STEM,Junior,3.286,1.45,Ideation,Intermediate,1,False,13.05,3,Actively_Encouraged,8,3.619,66.55,Medium
103265,Arts,Sophomore,3.634,0.45,Copywriting/Drafting,Intermediate,4,False,19.78,2,Actively_Encouraged,1,4.0,63.87,Low
103266,STEM,Junior,2.659,6.19,Debugging/Troubleshooting,Intermediate,3,False,12.15,5,Actively_Encouraged,3,2.876,58.79,Medium
103267,Humanities,Graduate,2.513,1.3,Debugging/Troubleshooting,Beginner,2,True,15.85,3,Strict_Ban,3,2.853,54.7,High
103268,Business,Junior,3.402,6.31,Ideation,Advanced,5,False,11.68,4,Actively_Encouraged,6,3.509,85.8,Medium
103269,Business,Graduate,3.11,0.74,Ideation,Intermediate,5,True,18.07,1,Allowed_With_Citation,7,3.54,99.93,Low
103270,Business,Freshman,2.268,21.16,Summarizing_Reading,Advanced,4,True,8.97,4,Strict_Ban,8,2.156,69.03,High
103271,STEM,Freshman,3.343,0.25,Debugging/Troubleshooting,Advanced,5,False,12.86,2,Allowed_With_Citation,1,3.822,86.07,Medium
103272,STEM,Graduate,3.046,5.95,Ideation,Advanced,4,True,8.66,2,Allowed_With_Citation,1,3.31,90.7,High
103273,Business,Freshman,3.084,15.04,Ideation,Beginner,1,True,16.1,4,Allowed_With_Citation,7,3.589,85.06,Medium
103274,Business,Senior,3.559,7.77,Summarizing_Reading,Intermediate,3,False,9.31,3,Strict_Ban,3,3.812,81.74,Low
103275,Arts,Junior,3.215,6.78,Summarizing_Reading,Advanced,3,False,12.95,2,Actively_Encouraged,2,3.562,68.82,Medium
103276,Arts,Sophomore,3.367,2.88,Copywriting/Drafting,Beginner,2,False,10.43,2,Actively_Encouraged,3,3.477,54.8,Low
103277,Arts,Senior,3.43,8.78,Direct_Answer_Generation,Advanced,3,True,11.91,5,Strict_Ban,6,3.862,88.73,Medium
103278,Humanities,Senior,3.169,0.85,Copywriting/Drafting,Intermediate,3,True,11.7,3,Actively_Encouraged,4,3.504,99.51,Medium
103279,Humanities,Graduate,3.231,6.83,Debugging/Troubleshooting,Advanced,3,False,6.69,2,Allowed_With_Citation,3,3.4,87.05,Medium
103280,Arts,Sophomore,3.159,2.12,Direct_Answer_Generation,Intermediate,3,False,8.96,1,Allowed_With_Citation,6,3.115,76.57,Low
103281,Humanities,Senior,2.957,0.85,Direct_Answer_Generation,Advanced,4,True,7.02,3,Actively_Encouraged,2,3.021,50.47,Medium
103282,STEM,Sophomore,3.262,11.18,Debugging/Troubleshooting,Intermediate,1,True,9.54,3,Actively_Encouraged,4,3.589,60.97,Low
103283,Arts,Senior,2.663,10.21,Copywriting/Drafting,Beginner,1,False,14.41,6,Strict_Ban,7,3.025,73.31,High
103284,Medical,Freshman,3.811,0.44,Copywriting/Drafting,Intermediate,4,False,7.45,4,Allowed_With_Citation,4,3.96,77.56,Low
103285,Humanities,Junior,2.989,17.67,Copywriting/Drafting,Intermediate,3,True,11.15,5,Allowed_With_Citation,5,3.16,89.38,High
103286,STEM,Freshman,2.41,26.25,Copywriting/Drafting,Intermediate,4,True,3.52,8,Strict_Ban,6,2.551,68.67,High
103287,Humanities,Sophomore,2.794,2.41,Copywriting/Drafting,Advanced,3,False,14.49,2,Allowed_With_Citation,2,3.234,66.72,Medium
103288,Arts,Senior,3.576,0.09,Ideation,Advanced,4,False,10.37,1,Actively_Encouraged,2,3.719,84.45,Medium
103289,Medical,Sophomore,3.22,2.15,Debugging/Troubleshooting,Intermediate,2,False,9.25,3,Allowed_With_Citation,5,3.495,70.66,Low
103290,STEM,Senior,3.637,17.92,Copywriting/Drafting,Beginner,3,False,13.68,3,Allowed_With_Citation,4,3.99,85.29,Medium
103291,STEM,Junior,3.442,3.79,Debugging/Troubleshooting,Advanced,3,False,12.62,2,Strict_Ban,2,3.982,100.0,Medium
103292,Medical,Freshman,3.602,2.18,Summarizing_Reading,Intermediate,2,False,2.29,3,Allowed_With_Citation,3,3.546,69.34,Low
103293,Humanities,Sophomore,2.905,2.25,Copywriting/Drafting,Advanced,4,False,9.8,3,Actively_Encouraged,2,2.822,75.89,Low
103294,Business,Graduate,2.644,0.06,Summarizing_Reading,Intermediate,3,False,19.85,1,Allowed_With_Citation,3,3.145,83.09,Medium
103295,Medical,Graduate,3.544,3.85,Debugging/Troubleshooting,Intermediate,5,False,13.01,3,Actively_Encouraged,5,3.706,99.68,Medium
103296,STEM,Sophomore,3.372,2.73,Debugging/Troubleshooting,Beginner,3,False,12.94,5,Strict_Ban,2,3.527,85.01,Medium
103297,Business,Freshman,2.264,5.81,Ideation,Advanced,4,True,3.4,1,Allowed_With_Citation,5,2.425,76.26,Low
103298,STEM,Freshman,3.868,3.33,Debugging/Troubleshooting,Beginner,1,False,13.7,1,Actively_Encouraged,4,3.898,100.0,Low
103299,Humanities,Senior,2.675,2.55,Debugging/Troubleshooting,Intermediate,2,False,10.41,1,Allowed_With_Citation,4,2.897,77.3,Low
103300,Arts,Senior,2.344,9.5,Direct_Answer_Generation,Intermediate,2,True,4.09,5,Actively_Encouraged,5,2.354,72.76,Medium
103301,Humanities,Sophomore,3.167,14.33,Summarizing_Reading,Beginner,3,False,4.18,5,Actively_Encouraged,9,3.234,85.79,High
103302,Medical,Sophomore,3.48,9.62,Summarizing_Reading,Intermediate,5,False,14.9,5,Actively_Encouraged,1,3.611,75.7,Low
103303,Business,Senior,2.603,6.03,Copywriting/Drafting,Advanced,5,False,5.92,2,Actively_Encouraged,3,2.94,63.59,Low
103304,Humanities,Sophomore,3.169,0.14,Summarizing_Reading,Intermediate,2,False,17.03,4,Actively_Encouraged,6,3.188,85.93,Medium
103305,STEM,Senior,2.954,11.72,Summarizing_Reading,Beginner,3,True,12.81,5,Allowed_With_Citation,1,3.237,91.86,Medium
103306,Humanities,Sophomore,3.782,30.41,Copywriting/Drafting,Advanced,3,False,12.48,5,Actively_Encouraged,5,3.906,61.33,High
103307,Humanities,Senior,3.605,2.29,Ideation,Intermediate,4,False,14.22,5,Allowed_With_Citation,3,4.0,85.54,Low
103308,STEM,Junior,3.395,14.97,Summarizing_Reading,Beginner,3,False,8.41,3,Strict_Ban,6,3.566,79.29,Medium
103309,Humanities,Junior,2.992,0.68,Copywriting/Drafting,Beginner,3,False,13.35,1,Allowed_With_Citation,2,3.501,55.25,Low
103310,Humanities,Junior,2.385,7.3,Copywriting/Drafting,Intermediate,2,False,20.18,4,Allowed_With_Citation,7,2.944,43.53,Low
103311,Business,Junior,3.589,14.59,Ideation,Beginner,3,True,12.97,2,Allowed_With_Citation,4,3.962,71.03,Medium
103312,Business,Junior,3.007,5.08,Direct_Answer_Generation,Intermediate,5,False,12.78,2,Actively_Encouraged,1,3.341,67.82,Low
103313,Business,Sophomore,1.744,6.38,Debugging/Troubleshooting,Beginner,2,False,6.68,1,Allowed_With_Citation,6,2.09,74.04,Low
103314,STEM,Graduate,3.18,35.36,Debugging/Troubleshooting,Advanced,3,True,4.79,6,Allowed_With_Citation,3,3.656,90.19,High
103315,STEM,Graduate,3.757,3.51,Copywriting/Drafting,Advanced,3,False,4.56,3,Allowed_With_Citation,5,4.0,86.85,High
103316,Business,Junior,3.428,20.8,Summarizing_Reading,Beginner,1,False,6.99,4,Allowed_With_Citation,2,3.844,66.4,High
103317,Humanities,Freshman,3.105,9.07,Direct_Answer_Generation,Beginner,2,False,1.07,4,Strict_Ban,4,3.139,67.13,Low
103318,STEM,Freshman,2.786,4.19,Ideation,Intermediate,3,True,9.18,3,Strict_Ban,1,2.759,83.02,Low
103319,Arts,Graduate,3.334,0.17,Copywriting/Drafting,Intermediate,3,True,12.65,3,Actively_Encouraged,6,3.423,85.61,Low
103320,Arts,Graduate,3.853,0.45,Copywriting/Drafting,Intermediate,2,False,22.05,1,Actively_Encouraged,2,4.0,87.08,Low
103321,Business,Freshman,3.386,7.73,Ideation,Intermediate,5,True,5.44,3,Allowed_With_Citation,3,3.483,60.56,High
103322,STEM,Senior,3.574,10.36,Summarizing_Reading,Beginner,2,False,12.33,4,Actively_Encouraged,5,3.929,71.41,Low
103323,Arts,Junior,3.053,1.4,Ideation,Beginner,2,False,2.71,2,Actively_Encouraged,4,3.181,53.24,High
103324,Business,Sophomore,3.821,3.57,Ideation,Beginner,2,False,6.94,4,Actively_Encouraged,8,3.988,78.81,Low
103325,Arts,Junior,3.165,11.92,Copywriting/Drafting,Advanced,3,False,11.55,3,Allowed_With_Citation,4,3.456,99.44,Medium
103326,Arts,Senior,3.465,21.32,Copywriting/Drafting,Advanced,3,False,8.61,6,Actively_Encouraged,3,3.648,80.03,High
103327,Arts,Freshman,2.657,5.84,Copywriting/Drafting,Intermediate,4,True,10.16,3,Allowed_With_Citation,6,2.616,63.46,Medium
103328,Business,Freshman,3.321,17.3,Debugging/Troubleshooting,Advanced,5,True,11.62,3,Allowed_With_Citation,4,3.909,78.18,Low
103329,STEM,Freshman,2.856,2.67,Direct_Answer_Generation,Intermediate,5,True,1.0,2,Strict_Ban,4,2.903,77.54,Medium
103330,Business,Graduate,3.305,5.23,Copywriting/Drafting,Advanced,5,False,8.5,3,Allowed_With_Citation,5,3.755,62.08,High
103331,Business,Junior,3.758,0.78,Copywriting/Drafting,Intermediate,3,False,16.0,1,Allowed_With_Citation,8,4.0,64.82,Low
103332,Business,Junior,3.587,1.04,Debugging/Troubleshooting,Advanced,4,False,9.68,2,Actively_Encouraged,4,3.86,94.5,Low
103333,STEM,Senior,3.303,12.63,Debugging/Troubleshooting,Intermediate,3,False,1.0,3,Strict_Ban,7,3.271,61.36,High
103334,STEM,Graduate,2.721,0.68,Ideation,Intermediate,1,True,7.81,3,Allowed_With_Citation,5,2.884,67.56,High
103335,Medical,Freshman,2.729,9.67,Copywriting/Drafting,Beginner,1,False,18.45,6,Strict_Ban,5,3.019,70.45,High
103336,Business,Freshman,2.674,10.55,Ideation,Intermediate,2,True,13.02,6,Allowed_With_Citation,6,2.854,79.46,Medium
103337,Medical,Sophomore,3.369,11.67,Summarizing_Reading,Intermediate,2,False,13.82,2,Strict_Ban,5,3.474,80.29,High
103338,Arts,Graduate,3.088,1.4,Copywriting/Drafting,Intermediate,1,False,19.73,1,Allowed_With_Citation,2,3.592,65.46,Medium
103339,Business,Sophomore,3.818,1.4,Debugging/Troubleshooting,Beginner,3,False,6.94,2,Strict_Ban,8,4.0,75.83,Low
103340,Business,Senior,3.211,3.05,Ideation,Beginner,3,False,18.0,1,Allowed_With_Citation,2,3.612,69.37,Low
103341,Medical,Freshman,2.72,12.62,Summarizing_Reading,Intermediate,4,True,9.83,5,Actively_Encouraged,7,2.777,89.28,Medium
103342,Business,Junior,2.362,3.28,Ideation,Intermediate,2,False,21.53,2,Allowed_With_Citation,5,2.752,83.88,Medium
103343,Business,Freshman,3.944,26.14,Direct_Answer_Generation,Beginner,2,True,10.15,9,Actively_Encouraged,4,3.654,49.21,Medium
103344,STEM,Sophomore,3.315,4.04,Summarizing_Reading,Intermediate,2,False,10.98,3,Actively_Encouraged,4,3.651,73.16,Low
103345,Humanities,Sophomore,3.351,6.97,Copywriting/Drafting,Advanced,3,False,7.84,1,Actively_Encouraged,2,3.04,100.0,Low
103346,Business,Junior,2.637,5.94,Copywriting/Drafting,Advanced,4,True,10.81,2,Actively_Encouraged,6,2.731,65.26,Medium
103347,STEM,Senior,1.82,15.0,Debugging/Troubleshooting,Advanced,4,False,8.02,4,Strict_Ban,2,2.312,84.45,High
103348,STEM,Graduate,2.532,21.69,Direct_Answer_Generation,Advanced,3,True,10.34,5,Allowed_With_Citation,4,2.493,62.44,High
103349,Humanities,Sophomore,3.518,34.0,Copywriting/Drafting,Advanced,4,True,3.82,5,Allowed_With_Citation,4,3.823,54.8,High
103350,STEM,Senior,3.552,0.93,Direct_Answer_Generation,Beginner,2,False,7.49,2,Allowed_With_Citation,3,3.977,72.8,Medium
103351,STEM,Graduate,2.985,12.25,Debugging/Troubleshooting,Advanced,3,False,12.15,3,Actively_Encouraged,6,3.713,94.95,High
103352,Humanities,Freshman,3.364,2.21,Copywriting/Drafting,Intermediate,2,False,10.55,1,Allowed_With_Citation,7,3.704,90.52,Low
103353,Medical,Junior,3.697,4.61,Debugging/Troubleshooting,Beginner,3,False,13.23,7,Allowed_With_Citation,6,4.0,68.32,Medium
103354,Business,Junior,3.616,4.76,Direct_Answer_Generation,Advanced,3,False,6.45,2,Allowed_With_Citation,6,3.673,85.82,Medium
103355,STEM,Sophomore,2.144,32.02,Debugging/Troubleshooting,Intermediate,2,False,6.09,8,Allowed_With_Citation,7,2.372,65.16,High
103356,STEM,Freshman,2.797,7.26,Debugging/Troubleshooting,Advanced,3,False,13.2,4,Allowed_With_Citation,3,3.303,94.2,High
103357,Business,Sophomore,3.727,2.65,Ideation,Intermediate,3,False,16.21,1,Strict_Ban,6,4.0,60.87,Medium
103358,Humanities,Junior,3.48,0.55,Direct_Answer_Generation,Intermediate,3,False,6.71,2,Actively_Encouraged,4,3.506,72.77,Medium
103359,Arts,Freshman,3.355,11.21,Copywriting/Drafting,Intermediate,3,False,12.28,5,Actively_Encouraged,5,3.59,67.51,Low
103360,Business,Sophomore,2.394,13.22,Ideation,Advanced,5,False,14.09,6,Actively_Encouraged,3,2.708,65.53,Medium
